"STNID","NAME","CTRY","COUNTRY_NAME","ISO2C","ISO3C","STATE","LATITUDE","LONGITUDE","ELEVATION","BEGIN","END","YEARMODA","YEAR","MONTH","DAY","YDAY","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","I_FOG","I_RAIN_DRIZZLE","I_SNOW_ICE","I_HAIL","I_THUNDER","I_TORNADO_FUNNEL","EA","ES","RH"
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-02-26,2023,2,26,57,6.1,24,-10.1,24,NA,0,NA,0,10,24,3.7,24,7.2,NA,11,"*",1,"*",0,"I",NA,0,0,0,0,0,0,0.3,0.9,30.2
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-02-27,2023,2,27,58,9.1,24,-2.5,24,NA,0,NA,0,10,24,3.1,24,7.2,NA,14,"*",3,"*",0,"I",NA,0,0,0,0,0,0,0.5,1.2,44.1
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-02-28,2023,2,28,59,13.4,24,0.2,24,NA,0,NA,0,10,24,5.6,24,10.3,16,18,"*",8,"*",0,"I",NA,0,0,0,0,0,0,0.6,1.5,40.4
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-03-01,2023,3,1,60,15,24,4.2,24,NA,0,NA,0,10,24,5.6,24,10.3,16.5,18,"*",13,"*",NA,NA,NA,0,1,0,0,0,0,0.8,1.7,48.4
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-03-02,2023,3,2,61,10.6,22,-2.9,22,NA,0,NA,0,10,22,8.1,22,13.9,19,19,"*",5,"*",NA,NA,NA,0,1,0,0,0,0,0.5,1.3,38.7
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-03-03,2023,3,3,62,7.7,16,0.3,16,NA,0,NA,0,10,16,3.8,16,7.2,NA,11,"*",5,"*",0,"I",NA,0,0,0,0,0,0,0.6,1,59.5
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-03-04,2023,3,4,63,10.8,24,-3.7,24,NA,0,NA,0,10,24,4.6,24,6.7,NA,16,"*",7,"*",0,"I",NA,0,0,0,0,0,0,0.5,1.3,36
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-03-05,2023,3,5,64,8.8,24,3.6,24,NA,0,NA,0,9.7,24,3.7,24,5.7,NA,12,"*",7,"*",NA,NA,NA,0,1,0,0,0,0,0.8,1.1,69.9
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-03-06,2023,3,6,65,10.1,24,5.3,24,NA,0,NA,0,10,24,2.4,24,5.1,9.3,14,"*",6,"*",0,"I",NA,0,0,0,0,0,0,0.9,1.2,72.1
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-03-07,2023,3,7,66,11.9,24,4.8,24,NA,0,NA,0,10,24,2,24,4.6,NA,18,"*",6,"*",0,"I",NA,0,0,0,0,0,0,0.9,1.4,61.8
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-03-08,2023,3,8,67,14.4,24,4.3,24,NA,0,NA,0,10,24,3.5,24,7.2,NA,20,"*",8,"*",0,"I",NA,0,0,0,0,0,0,0.8,1.6,50.7
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-03-09,2023,3,9,68,17.1,24,7.4,24,NA,0,NA,0,10,24,5.1,24,8.8,12.9,21,"*",13,"*",NA,NA,NA,0,1,0,0,0,0,1,1.9,52.8
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-03-10,2023,3,10,69,16.5,23,4.5,23,NA,0,NA,0,10,23,4.9,23,8.8,12.4,23,"*",10,"*",0,"I",NA,0,0,0,0,0,0,0.8,1.9,44.9
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-03-11,2023,3,11,70,14.2,24,3.7,24,NA,0,NA,0,10,24,2.9,24,5.7,NA,21,"*",10,"*",0,"I",NA,0,0,0,0,0,0,0.8,1.6,49.2
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-03-12,2023,3,12,71,16.1,24,8.9,24,NA,0,NA,0,10,24,5.9,24,8.8,13.9,18,"*",13,"*",0,"I",NA,0,0,0,0,0,0,1.1,1.8,62.4
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-03-13,2023,3,13,72,12,24,4.4,24,NA,0,NA,0,9.3,24,6,24,11.3,17,17,"*",8,"*",NA,NA,NA,0,1,0,0,0,0,0.8,1.4,59.7
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-03-14,2023,3,14,73,10.7,24,1.8,24,NA,0,NA,0,10,24,3.2,24,6.7,9.8,14,"*",9,"*",0,"I",NA,0,0,0,0,0,0,0.7,1.3,54.1
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-03-15,2023,3,15,74,12.7,24,6.8,24,NA,0,NA,0,10,24,3,24,7.2,NA,17,"*",9,"*",0,"I",NA,0,0,0,0,0,0,1,1.5,67.3
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-03-16,2023,3,16,75,15.7,24,7.5,24,NA,0,NA,0,10,24,3.2,24,6.2,NA,21,"*",11,"*",0,"I",NA,0,0,0,0,0,0,1,1.8,58.2
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-03-17,2023,3,17,76,11.7,24,7.9,24,NA,0,NA,0,9.2,24,4.8,24,7.2,NA,15,"*",8,"*",NA,NA,NA,0,1,0,0,0,0,1.1,1.4,77.5
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-03-18,2023,3,18,77,8.1,23,4.9,23,NA,0,NA,0,8.7,23,5.2,23,7.7,NA,9,"*",6,"*",NA,NA,NA,0,1,0,0,0,0,0.9,1.1,80.2
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-03-19,2023,3,19,78,10.4,24,0.6,24,NA,0,NA,0,10,24,2.7,24,5.1,NA,15,"*",7,"*",0,"I",NA,0,0,0,0,0,0,0.6,1.3,50.7
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-03-20,2023,3,20,79,14.3,24,4.5,24,NA,0,NA,0,10,24,4.2,24,9.8,13.9,18,"*",10,"*",0,"I",NA,0,0,0,0,0,0,0.8,1.6,51.7
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-03-21,2023,3,21,80,14.7,24,9.9,24,NA,0,NA,0,10,24,2.4,24,4.6,NA,17,"*",12,"*",0,"I",NA,0,0,0,0,0,0,1.2,1.7,73
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-03-22,2023,3,22,81,17.2,24,11.4,24,NA,0,NA,0,9,24,2.8,24,5.1,NA,22,"*",14,"*",NA,NA,NA,0,1,0,0,0,0,1.3,2,68.7
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-03-23,2023,3,23,82,17.6,24,16.2,24,NA,0,NA,0,6.4,24,4.2,24,8.8,13.9,21,"*",15,"*",NA,NA,NA,0,1,0,0,1,0,1.8,2,91.5
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-03-24,2023,3,24,83,16.9,24,13.4,24,NA,0,NA,0,6.9,24,4,24,8.2,NA,24,"*",10,"*",NA,NA,NA,0,1,0,0,0,0,1.5,1.9,79.9
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-03-25,2023,3,25,84,10.8,24,9.4,24,NA,0,NA,0,7.1,24,5.3,24,9.3,NA,11,"*",10,"*",NA,NA,NA,0,1,0,0,0,0,1.2,1.3,91.1
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-03-26,2023,3,26,85,12.3,24,9.9,24,NA,0,NA,0,8.7,24,3.9,24,7.7,NA,13,"*",11,"*",NA,NA,NA,0,1,0,0,0,0,1.2,1.4,85.3
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-03-27,2023,3,27,86,12.4,24,3.9,24,NA,0,NA,0,10,24,4.5,24,8.2,NA,16,"*",8,"*",NA,NA,NA,0,1,0,0,0,0,0.8,1.4,56.1
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-03-28,2023,3,28,87,11.1,24,6.2,24,NA,0,NA,0,9.8,24,4.3,24,6.2,NA,14,"*",8,"*",NA,NA,NA,0,1,0,0,0,0,0.9,1.3,71.8
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-03-29,2023,3,29,88,13.4,24,8.1,24,NA,0,NA,0,10,24,3.4,24,5.1,NA,18,"*",11,"*",NA,NA,NA,0,1,0,0,0,0,1.1,1.5,70.3
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-03-30,2023,3,30,89,14.2,24,7.9,24,NA,0,NA,0,10,24,2.7,24,5.7,NA,19,"*",10,"*",0,"I",NA,0,0,0,0,0,0,1.1,1.6,65.8
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-03-31,2023,3,31,90,14.3,24,7.5,24,NA,0,NA,0,10,24,2.8,24,6.2,NA,18,"*",9,"*",0,"I",NA,0,0,0,0,0,0,1,1.6,63.6
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-04-01,2023,4,1,91,16.7,24,7.9,24,NA,0,NA,0,10,24,4.2,24,5.1,NA,23,"*",12,"*",NA,NA,NA,0,1,0,0,0,0,1.1,1.9,56.1
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-04-02,2023,4,2,92,13.6,24,6,24,NA,0,NA,0,10,24,5.9,24,7.7,NA,17,"*",10,"*",0,"I",NA,0,0,0,0,0,0,0.9,1.6,60.1
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-04-03,2023,4,3,93,12.7,24,2.9,24,NA,0,NA,0,10,24,4.3,24,7.7,12.4,18,"*",9,"*",0,"I",NA,0,0,0,0,0,0,0.8,1.5,51.3
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-04-04,2023,4,4,94,14.3,24,3.2,24,NA,0,NA,0,10,24,2.4,24,5.1,NA,20,"*",10,"*",0,"I",NA,0,0,0,0,0,0,0.8,1.6,47.2
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-04-05,2023,4,5,95,17.7,24,8.4,24,NA,0,NA,0,10,24,6.8,24,9.3,13.9,21,"*",16,"*",NA,NA,NA,0,1,0,0,0,0,1.1,2,54.5
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-04-06,2023,4,6,96,18.8,24,13.4,24,NA,0,NA,0,10,24,8.8,24,12.4,18,21,"*",18,"*",NA,NA,NA,0,1,0,0,0,0,1.5,2.2,70.9
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-04-07,2023,4,7,97,17.6,24,14.9,24,NA,0,NA,0,9.5,24,6.9,24,12.4,22.1,20,"*",15,"*",NA,NA,NA,0,1,0,0,0,0,1.7,2,84.2
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-04-08,2023,4,8,98,12.4,24,3.7,24,NA,0,NA,0,10,24,4.1,24,9.3,14.4,21,"*",6,"*",NA,NA,NA,0,1,0,0,0,0,0.8,1.4,55.4
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-04-09,2023,4,9,99,11.8,24,0.3,24,NA,0,NA,0,10,24,3.1,24,5.7,NA,16,"*",8,"*",0,"I",NA,0,0,0,0,0,0,0.6,1.4,45.2
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-04-10,2023,4,10,100,16.2,24,5.2,24,NA,0,NA,0,10,24,5.1,24,9.3,14.4,21,"*",12,"*",0,"I",NA,0,0,0,0,0,0,0.9,1.8,48.1
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-04-11,2023,4,11,101,20,23,9.8,23,NA,0,NA,0,10,23,8.6,23,11.8,19,24,"*",18,"*",0,"I",NA,0,0,0,0,0,0,1.2,2.3,51.8
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-04-12,2023,4,12,102,17.7,24,6.8,24,NA,0,NA,0,10,24,6.9,24,13.9,19.6,23,"*",12,"*",0,"I",NA,0,0,0,0,0,0,1,2,48.8
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-04-13,2023,4,13,103,16.5,23,5.5,23,NA,0,NA,0,10,23,4.7,23,7.7,NA,20,"*",14,"*",0,"I",NA,0,0,0,0,0,0,0.9,1.9,48.2
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-04-14,2023,4,14,104,18.3,24,8.4,24,NA,0,NA,0,10,24,4.7,24,9.3,14.4,22,"*",13,"*",NA,NA,NA,0,1,0,0,0,0,1.1,2.1,52.4
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-04-15,2023,4,15,105,14,24,12.9,24,NA,0,NA,0,8,24,3.2,24,6.7,NA,19,"*",13,"*",NA,NA,NA,0,1,0,0,0,0,1.5,1.6,93.1
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-04-16,2023,4,16,106,18.1,24,7.7,24,NA,0,NA,0,10,24,3.8,24,8.2,NA,25,"*",12,"*",NA,NA,NA,0,1,0,0,0,0,1,2.1,50.6
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-04-17,2023,4,17,107,14.7,24,0.9,24,NA,0,NA,0,10,24,3.8,24,6.2,10.3,19,"*",10,"*",NA,NA,NA,0,1,0,0,0,0,0.7,1.7,39.1
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-04-18,2023,4,18,108,15.3,24,6.6,24,NA,0,NA,0,10,24,2.9,24,5.7,NA,20,"*",12,"*",0,"I",NA,0,0,0,0,0,0,1,1.7,56.1
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-04-19,2023,4,19,109,19.8,23,13.2,23,NA,0,NA,0,10,23,3.4,23,6.2,NA,25,"*",16,"*",0,"I",NA,0,0,0,0,0,0,1.5,2.3,65.7
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-04-20,2023,4,20,110,20.7,24,14.3,24,NA,0,NA,0,10,24,5.1,24,8.8,NA,24,"*",17,"*",0,"I",NA,0,0,0,0,0,0,1.6,2.4,66.8
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-04-21,2023,4,21,111,20,24,11.3,24,NA,0,NA,0,10,24,4.2,24,6.7,NA,25,"*",14,"*",0,"I",NA,0,0,0,0,0,0,1.3,2.3,57.3
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-04-22,2023,4,22,112,13.6,24,0.8,24,NA,0,NA,0,10,24,3.9,24,6.7,NA,15,"*",11,"*",0,"I",NA,0,0,0,0,0,0,0.6,1.6,41.6
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-04-23,2023,4,23,113,14.5,24,-2.9,24,NA,0,NA,0,10,24,5.6,24,9.3,13.4,19,"*",12,"*",0,"I",NA,0,0,0,0,0,0,0.5,1.6,30
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-04-24,2023,4,24,114,12.8,24,-2.9,24,NA,0,NA,0,10,24,3.5,24,8.2,NA,16,"*",9,"*",0,"I",NA,0,0,0,0,0,0,0.5,1.5,33.5
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-04-25,2023,4,25,115,15.1,20,7.1,20,NA,0,NA,0,8.5,20,2.8,20,4.1,NA,17,"*",12,"*",NA,NA,NA,0,1,0,0,0,0,1,1.7,58.8
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-04-26,2023,4,26,116,16,24,11.1,24,NA,0,NA,0,7.9,24,4.9,24,10.8,16,20,"*",12,"*",NA,NA,NA,0,1,0,0,0,0,1.3,1.8,72.7
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-04-27,2023,4,27,117,17.4,24,8.4,24,NA,0,NA,0,10,24,4.1,24,7.2,NA,21,"*",13,"*",0,"I",NA,0,0,0,0,0,0,1.1,2,55.5
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-04-28,2023,4,28,118,18.4,24,10.7,24,NA,0,NA,0,10,24,6.2,24,10.8,14.9,22,"*",15,"*",0,"I",NA,0,0,0,0,0,0,1.3,2.1,60.8
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-04-29,2023,4,29,119,20,24,14,24,NA,0,NA,0,9,24,7.8,24,12.9,18,22,"*",18,"*",NA,NA,NA,0,1,0,0,0,0,1.6,2.3,68.4
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-04-30,2023,4,30,120,19.9,24,14.9,24,NA,0,NA,0,10,24,4.7,24,9.3,14.4,25,"*",16,"*",NA,NA,NA,0,1,0,0,0,0,1.7,2.3,72.9
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-05-01,2023,5,1,121,17.1,24,8.9,24,NA,0,NA,0,10,24,4.2,24,10.3,16.5,22,"*",13,"*",NA,NA,NA,0,1,0,0,0,0,1.1,1.9,58.5
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-05-02,2023,5,2,122,17.5,23,3.1,23,NA,0,NA,0,10,23,3.5,23,8.2,13.4,23,"*",12,"*",0,"I",NA,0,0,0,0,0,0,0.8,2,38.2
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-05-03,2023,5,3,123,18.9,24,10.9,24,NA,0,NA,0,10,24,3.9,24,8.2,NA,24,"*",15,"*",0,"I",NA,0,0,0,0,0,0,1.3,2.2,59.7
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-05-04,2023,5,4,124,20.4,24,10.8,24,NA,0,NA,0,10,24,4.3,24,7.7,NA,25,"*",15,"*",0,"I",NA,0,0,0,0,0,0,1.3,2.4,54.1
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-05-05,2023,5,5,125,21.9,24,12.8,24,NA,0,NA,0,10,24,8.3,24,10.3,17,26,"*",20,"*",0,"I",NA,0,0,0,0,0,0,1.5,2.6,56.3
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-05-06,2023,5,6,126,23.3,24,15.1,24,NA,0,NA,0,10,24,9.8,24,15.4,19.6,27,"*",21,"*",0,"I",NA,0,0,0,0,0,0,1.7,2.9,60
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-05-07,2023,5,7,127,15.1,24,14.1,24,NA,0,NA,0,7.6,24,5.5,24,8.8,NA,21,"*",11,"*",NA,NA,NA,0,1,0,0,0,0,1.6,1.7,93.8
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-05-08,2023,5,8,128,14.6,24,6.2,24,NA,0,NA,0,9.8,24,5.5,24,8.2,12.9,18,"*",11,"*",NA,NA,NA,0,1,0,0,0,0,0.9,1.7,57.1
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-05-09,2023,5,9,129,15.9,24,3.6,24,NA,0,NA,0,10,24,3.6,24,6.2,NA,20,"*",11,"*",0,"I",NA,0,0,0,0,0,0,0.8,1.8,43.8
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-05-10,2023,5,10,130,18.4,24,9.4,24,NA,0,NA,0,10,24,3,24,5.7,NA,24,"*",15,"*",0,"I",NA,0,0,0,0,0,0,1.2,2.1,55.8
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-05-11,2023,5,11,131,15.9,24,9.7,24,NA,0,NA,0,9.7,24,3.6,24,10.3,NA,22,"*",13,"*",NA,NA,NA,0,1,0,0,1,0,1.2,1.8,66.6
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-05-12,2023,5,12,132,18.1,24,11,24,NA,0,NA,0,10,24,3.9,24,6.7,NA,22,"*",15,"*",NA,NA,NA,0,1,0,0,0,0,1.3,2.1,63.2
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-05-13,2023,5,13,133,16.4,24,13.4,24,NA,0,NA,0,9.3,24,2.4,24,5.1,NA,17,"*",15,"*",NA,NA,NA,0,1,0,0,0,0,1.5,1.9,82.4
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-05-14,2023,5,14,134,16,24,14,24,NA,0,NA,0,6.6,24,3.1,24,8.8,12.4,20,"*",15,"*",NA,NA,NA,0,1,0,0,0,0,1.6,1.8,87.9
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-05-15,2023,5,15,135,16.5,23,12.7,23,NA,0,NA,0,10,23,3.4,23,6.7,NA,19,"*",13,"*",NA,NA,NA,0,1,0,0,0,0,1.5,1.9,78.3
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-05-16,2023,5,16,136,20.2,22,11.8,22,NA,0,NA,0,10,22,2.8,22,5.7,NA,25,"*",15,"*",0,"I",NA,0,0,0,0,0,0,1.4,2.4,58.5
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-05-17,2023,5,17,137,22.8,24,15.2,24,NA,0,NA,0,10,24,2.7,24,6.2,NA,28,"*",18,"*",0,"I",NA,0,0,0,0,0,0,1.7,2.8,62.2
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-05-18,2023,5,18,138,25.6,22,14.6,22,NA,0,NA,0,10,22,5.3,22,7.7,NA,31,"*",21,"*",NA,NA,NA,0,1,0,0,0,0,1.7,3.3,50.6
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-05-19,2023,5,19,139,19.1,24,17.2,24,NA,0,NA,0,7.6,24,4.6,24,8.2,13.4,23,"*",17,"*",NA,NA,NA,0,1,0,0,0,0,2,2.2,88.8
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-05-20,2023,5,20,140,19.9,24,15.7,24,NA,0,NA,0,10,24,4,24,8.2,NA,23,"*",17,"*",NA,NA,NA,0,1,0,0,0,0,1.8,2.3,76.8
"476790-43319","ATSUGI US NAVAL AIR STATION","JA","JAPAN","JP","JPN","",35.455,139.45,62.5,20050101,20240909,2023-05-21,2023,5,21,141,21.4,24,17.3,24,NA,0,NA,0,10,24,3.1,24,7.2,NA,25,"*",19,"*",0,"I",NA,0,0,0,0,0,0,2,2.5,77.5
